event_id,source_file,source_entry,extraction_mode,full_boundary_features_available,jet_only_features_available,MET_pt,MET_phi,N_jets,N_jets_30,N_jets_50,HT,leading_jet_pt,subleading_jet_pt,leading_jet_eta,jet_mass_sum_30,N_leptons,N_muons,N_electrons,N_btags_loose,N_btags_medium,N_btags_tight,N_b_hadron_flavour_proxy,N_PF_candidates,event_weight,missing_MET,missing_leptons,missing_btags
14,0438B51F-9A50-8642-9963-CDB942DD12D9.root,14,uproot_edm_partial_jets,0,1,,,4,4,4,465.5025520324707,256.9427795410156,99.39105987548828,0.5698608160018921,63.4145565032959,,,,,,,0,,1.0,1,1,1
15,0438B51F-9A50-8642-9963-CDB942DD12D9.root,15,uproot_edm_partial_jets,0,1,,,2,2,2,331.2696533203125,215.1643829345703,116.10527038574219,-1.6058027744293213,43.65564250946045,,,,,,,0,,1.0,1,1,1
16,0438B51F-9A50-8642-9963-CDB942DD12D9.root,16,uproot_edm_partial_jets,0,1,,,1,1,1,174.48928833007812,174.48928833007812,14.299603462219238,1.2907025814056396,9.779938697814941,,,,,,,0,,1.0,1,1,1
17,0438B51F-9A50-8642-9963-CDB942DD12D9.root,17,uproot_edm_partial_jets,0,1,,,2,2,2,217.4619598388672,152.78001403808594,64.68194580078125,-1.6682475805282593,40.96195888519287,,,,,,,0,,1.0,1,1,1
18,0438B51F-9A50-8642-9963-CDB942DD12D9.root,18,uproot_edm_partial_jets,0,1,,,2,2,2,242.3685302734375,156.85479736328125,85.51373291015625,-1.696524739265442,46.68250751495361,,,,,,,0,,1.0,1,1,1
19,0438B51F-9A50-8642-9963-CDB942DD12D9.root,19,uproot_edm_partial_jets,0,1,,,2,2,1,222.3432731628418,187.74339294433594,34.59988021850586,-1.7348202466964722,62.93585157394409,,,,,,,0,,1.0,1,1,1
20,0438B51F-9A50-8642-9963-CDB942DD12D9.root,20,uproot_edm_partial_jets,0,1,,,8,8,4,931.0103454589844,294.9486999511719,170.36367797851562,1.2853869199752808,98.15194368362427,,,,,,,0,,1.0,1,1,1
21,0438B51F-9A50-8642-9963-CDB942DD12D9.root,21,uproot_edm_partial_jets,0,1,,,3,3,3,490.19711685180664,268.3352355957031,164.38372802734375,-1.9036922454833984,59.43177127838135,,,,,,,0,,1.0,1,1,1
22,0438B51F-9A50-8642-9963-CDB942DD12D9.root,22,uproot_edm_partial_jets,0,1,,,2,2,1,161.64677047729492,120.55375671386719,41.093013763427734,-1.6777230501174927,29.58440923690796,,,,,,,0,,1.0,1,1,1
23,0438B51F-9A50-8642-9963-CDB942DD12D9.root,23,uproot_edm_partial_jets,0,1,,,6,6,4,580.248420715332,219.5905303955078,181.9915008544922,1.9903640747070312,66.68032002449036,,,,,,,0,,1.0,1,1,1
24,0438B51F-9A50-8642-9963-CDB942DD12D9.root,24,uproot_edm_partial_jets,0,1,,,2,2,2,205.0653533935547,139.25526428222656,65.81008911132812,-1.6557284593582153,38.01785659790039,,,,,,,0,,1.0,1,1,1
25,0438B51F-9A50-8642-9963-CDB942DD12D9.root,25,uproot_edm_partial_jets,0,1,,,2,2,1,271.73561096191406,232.2377471923828,39.49786376953125,-2.0565037727355957,38.40925979614258,,,,,,,0,,1.0,1,1,1
26,0438B51F-9A50-8642-9963-CDB942DD12D9.root,26,uproot_edm_partial_jets,0,1,,,2,2,2,487.750244140625,320.2268981933594,167.52334594726562,2.182074785232544,62.74449920654297,,,,,,,0,,1.0,1,1,1
27,0438B51F-9A50-8642-9963-CDB942DD12D9.root,27,uproot_edm_partial_jets,0,1,,,2,2,2,178.02355575561523,127.13772583007812,50.88582992553711,-1.6886305809020996,35.4676399230957,,,,,,,0,,1.0,1,1,1
28,0438B51F-9A50-8642-9963-CDB942DD12D9.root,28,uproot_edm_partial_jets,0,1,,,2,2,2,250.18608856201172,160.8760528564453,89.3100357055664,-1.672143816947937,48.686506271362305,,,,,,,0,,1.0,1,1,1
29,0438B51F-9A50-8642-9963-CDB942DD12D9.root,29,uproot_edm_partial_jets,0,1,,,3,3,1,236.99559783935547,167.42393493652344,39.23247146606445,0.18117637932300568,19.49881410598755,,,,,,,0,,1.0,1,1,1
30,0438B51F-9A50-8642-9963-CDB942DD12D9.root,30,uproot_edm_partial_jets,0,1,,,3,3,3,481.30943298339844,171.30764770507812,156.60809326171875,-0.07289160043001175,47.54160404205322,,,,,,,0,,1.0,1,1,1
31,0438B51F-9A50-8642-9963-CDB942DD12D9.root,31,uproot_edm_partial_jets,0,1,,,2,2,2,311.2455711364746,248.12205505371094,63.12351608276367,0.8093418478965759,24.73263645172119,,,,,,,0,,1.0,1,1,1
32,0438B51F-9A50-8642-9963-CDB942DD12D9.root,32,uproot_edm_partial_jets,0,1,,,2,2,1,229.11604690551758,198.9246063232422,30.19144058227539,0.9141995906829834,25.8969783782959,,,,,,,0,,1.0,1,1,1
33,0438B51F-9A50-8642-9963-CDB942DD12D9.root,33,uproot_edm_partial_jets,0,1,,,3,3,1,137.10220527648926,60.36648941040039,44.95153045654297,1.9971027374267578,29.212462425231934,,,,,,,0,,1.0,1,1,1
34,0438B51F-9A50-8642-9963-CDB942DD12D9.root,34,uproot_edm_partial_jets,0,1,,,2,2,2,543.9620513916016,341.8763427734375,202.08570861816406,1.6255335807800293,42.872135162353516,,,,,,,0,,1.0,1,1,1
35,0438B51F-9A50-8642-9963-CDB942DD12D9.root,35,uproot_edm_partial_jets,0,1,,,2,2,2,327.00885009765625,230.64849853515625,96.3603515625,0.3948085606098175,33.108089447021484,,,,,,,0,,1.0,1,1,1
36,0438B51F-9A50-8642-9963-CDB942DD12D9.root,36,uproot_edm_partial_jets,0,1,,,3,3,2,237.2627658843994,142.0855255126953,64.90567779541016,-1.6830030679702759,44.9953031539917,,,,,,,0,,1.0,1,1,1
37,0438B51F-9A50-8642-9963-CDB942DD12D9.root,37,uproot_edm_partial_jets,0,1,,,2,2,2,186.25477981567383,126.0112075805664,60.24357223510742,-1.6769535541534424,36.97513675689697,,,,,,,0,,1.0,1,1,1
38,0438B51F-9A50-8642-9963-CDB942DD12D9.root,38,uproot_edm_partial_jets,0,1,,,5,5,2,708.244270324707,341.2054748535156,256.4980773925781,1.068436861038208,116.27405118942261,,,,,,,0,,1.0,1,1,1
39,0438B51F-9A50-8642-9963-CDB942DD12D9.root,39,uproot_edm_partial_jets,0,1,,,2,2,2,230.65010833740234,165.31166076660156,65.33844757080078,-1.6598784923553467,40.57347011566162,,,,,,,0,,1.0,1,1,1
40,0438B51F-9A50-8642-9963-CDB942DD12D9.root,40,uproot_edm_partial_jets,0,1,,,2,2,1,190.27843856811523,140.68475341796875,49.593685150146484,-1.6770858764648438,30.76863193511963,,,,,,,0,,1.0,1,1,1
41,0438B51F-9A50-8642-9963-CDB942DD12D9.root,41,uproot_edm_partial_jets,0,1,,,2,2,1,173.34399795532227,132.56382751464844,40.78017044067383,-1.6734954118728638,34.938313484191895,,,,,,,0,,1.0,1,1,1
42,0438B51F-9A50-8642-9963-CDB942DD12D9.root,42,uproot_edm_partial_jets,0,1,,,2,2,1,111.19044494628906,74.86121368408203,36.32923126220703,1.302019715309143,17.237353324890137,,,,,,,0,,1.0,1,1,1
43,0438B51F-9A50-8642-9963-CDB942DD12D9.root,43,uproot_edm_partial_jets,0,1,,,3,3,1,167.77437591552734,99.82085418701172,87.78608703613281,-2.5490896701812744,24.119585037231445,,,,,,,0,,1.0,1,1,1
44,0438B51F-9A50-8642-9963-CDB942DD12D9.root,44,uproot_edm_partial_jets,0,1,,,2,2,2,195.28981018066406,144.7118682861328,50.57794189453125,-1.6675091981887817,38.81118392944336,,,,,,,0,,1.0,1,1,1
45,0438B51F-9A50-8642-9963-CDB942DD12D9.root,45,uproot_edm_partial_jets,0,1,,,2,2,1,160.5082244873047,122.9153060913086,37.592918395996094,-1.74515700340271,23.78167152404785,,,,,,,0,,1.0,1,1,1
46,0438B51F-9A50-8642-9963-CDB942DD12D9.root,46,uproot_edm_partial_jets,0,1,,,2,2,2,208.2803726196289,152.281005859375,55.999366760253906,-1.6741069555282593,40.33601665496826,,,,,,,0,,1.0,1,1,1
47,0438B51F-9A50-8642-9963-CDB942DD12D9.root,47,uproot_edm_partial_jets,0,1,,,3,3,3,264.6207847595215,131.708984375,126.09819793701172,2.0887691974639893,42.47096633911133,,,,,,,0,,1.0,1,1,1
48,0438B51F-9A50-8642-9963-CDB942DD12D9.root,48,uproot_edm_partial_jets,0,1,,,3,3,2,180.69564056396484,78.70421600341797,70.87388610839844,0.10988965630531311,25.873685359954834,,,,,,,0,,1.0,1,1,1
49,0438B51F-9A50-8642-9963-CDB942DD12D9.root,49,uproot_edm_partial_jets,0,1,,,3,3,2,190.43636894226074,92.19739532470703,67.32994079589844,0.24882414937019348,31.468437671661377,,,,,,,0,,1.0,1,1,1
50,0438B51F-9A50-8642-9963-CDB942DD12D9.root,50,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,28.88467025756836,20.040019989013672,3.493722438812256,0.0,,,,,,,0,,1.0,1,1,1
51,0438B51F-9A50-8642-9963-CDB942DD12D9.root,51,uproot_edm_partial_jets,0,1,,,2,2,1,180.69634246826172,144.91876220703125,35.77758026123047,0.05447440221905708,19.312787532806396,,,,,,,0,,1.0,1,1,1
52,0438B51F-9A50-8642-9963-CDB942DD12D9.root,52,uproot_edm_partial_jets,0,1,,,2,2,2,474.5540771484375,298.7193298339844,175.83474731445312,0.494031697511673,41.35158157348633,,,,,,,0,,1.0,1,1,1
53,0438B51F-9A50-8642-9963-CDB942DD12D9.root,53,uproot_edm_partial_jets,0,1,,,4,4,3,298.6101264953613,106.36698150634766,90.25086212158203,-0.4788580536842346,52.75831127166748,,,,,,,0,,1.0,1,1,1
54,0438B51F-9A50-8642-9963-CDB942DD12D9.root,54,uproot_edm_partial_jets,0,1,,,2,2,1,161.64374923706055,118.08113861083984,43.5626106262207,-1.8045673370361328,23.724106788635254,,,,,,,0,,1.0,1,1,1
55,0438B51F-9A50-8642-9963-CDB942DD12D9.root,55,uproot_edm_partial_jets,0,1,,,2,2,2,203.11785888671875,151.21119689941406,51.90666198730469,0.502498984336853,27.478047370910645,,,,,,,0,,1.0,1,1,1
56,0438B51F-9A50-8642-9963-CDB942DD12D9.root,56,uproot_edm_partial_jets,0,1,,,2,2,2,429.49449157714844,285.4549560546875,144.03953552246094,0.5920632481575012,36.64466667175293,,,,,,,0,,1.0,1,1,1
57,0438B51F-9A50-8642-9963-CDB942DD12D9.root,57,uproot_edm_partial_jets,0,1,,,2,2,1,167.6793670654297,123.74291229248047,43.93645477294922,-1.6733083724975586,31.765151977539062,,,,,,,0,,1.0,1,1,1
58,0438B51F-9A50-8642-9963-CDB942DD12D9.root,58,uproot_edm_partial_jets,0,1,,,3,3,1,215.08995819091797,144.05458068847656,38.260047912597656,1.6155589818954468,33.26763868331909,,,,,,,0,,1.0,1,1,1
59,0438B51F-9A50-8642-9963-CDB942DD12D9.root,59,uproot_edm_partial_jets,0,1,,,2,2,2,266.33948516845703,193.1663818359375,73.17310333251953,-1.7626373767852783,62.34036636352539,,,,,,,0,,1.0,1,1,1
60,0438B51F-9A50-8642-9963-CDB942DD12D9.root,60,uproot_edm_partial_jets,0,1,,,5,5,4,471.7544689178467,190.78265380859375,110.58403015136719,0.5806303024291992,67.41907262802124,,,,,,,0,,1.0,1,1,1
61,0438B51F-9A50-8642-9963-CDB942DD12D9.root,61,uproot_edm_partial_jets,0,1,,,2,2,2,199.94712829589844,128.78823852539062,71.15888977050781,-1.6456063985824585,41.672553062438965,,,,,,,0,,1.0,1,1,1
62,0438B51F-9A50-8642-9963-CDB942DD12D9.root,62,uproot_edm_partial_jets,0,1,,,2,2,2,251.37189483642578,177.02357482910156,74.34832000732422,0.1796916127204895,34.190091133117676,,,,,,,0,,1.0,1,1,1
63,0438B51F-9A50-8642-9963-CDB942DD12D9.root,63,uproot_edm_partial_jets,0,1,,,4,4,3,378.4397506713867,147.72975158691406,103.53501892089844,1.2971230745315552,59.307706356048584,,,,,,,0,,1.0,1,1,1
64,0438B51F-9A50-8642-9963-CDB942DD12D9.root,64,uproot_edm_partial_jets,0,1,,,3,3,3,386.70763397216797,174.03611755371094,110.04370880126953,1.0206578969955444,62.50293731689453,,,,,,,0,,1.0,1,1,1
65,0438B51F-9A50-8642-9963-CDB942DD12D9.root,65,uproot_edm_partial_jets,0,1,,,2,2,2,496.4574890136719,321.98895263671875,174.46853637695312,0.38026389479637146,61.187904357910156,,,,,,,0,,1.0,1,1,1
66,0438B51F-9A50-8642-9963-CDB942DD12D9.root,66,uproot_edm_partial_jets,0,1,,,2,2,1,210.56918716430664,168.3800506591797,42.18913650512695,-1.8562078475952148,21.075586318969727,,,,,,,0,,1.0,1,1,1
67,0438B51F-9A50-8642-9963-CDB942DD12D9.root,67,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,28.00250244140625,25.403430938720703,0.09390303492546082,0.0,,,,,,,0,,1.0,1,1,1
68,0438B51F-9A50-8642-9963-CDB942DD12D9.root,68,uproot_edm_partial_jets,0,1,,,2,2,2,210.7479248046875,144.63755798339844,66.11036682128906,-1.665586233139038,41.52510452270508,,,,,,,0,,1.0,1,1,1
69,0438B51F-9A50-8642-9963-CDB942DD12D9.root,69,uproot_edm_partial_jets,0,1,,,3,3,2,234.02713012695312,132.30792236328125,60.6696662902832,-1.6767174005508423,43.701072692871094,,,,,,,0,,1.0,1,1,1
70,0438B51F-9A50-8642-9963-CDB942DD12D9.root,70,uproot_edm_partial_jets,0,1,,,1,1,1,155.44566345214844,155.44566345214844,27.691139221191406,-1.7022346258163452,34.337974548339844,,,,,,,0,,1.0,1,1,1
71,0438B51F-9A50-8642-9963-CDB942DD12D9.root,71,uproot_edm_partial_jets,0,1,,,3,3,3,241.60530471801758,109.26317596435547,69.37288665771484,-2.3336329460144043,37.69450855255127,,,,,,,0,,1.0,1,1,1
72,0438B51F-9A50-8642-9963-CDB942DD12D9.root,72,uproot_edm_partial_jets,0,1,,,2,2,2,322.2082061767578,166.23448181152344,155.97372436523438,0.21123194694519043,38.54829025268555,,,,,,,0,,1.0,1,1,1
73,0438B51F-9A50-8642-9963-CDB942DD12D9.root,73,uproot_edm_partial_jets,0,1,,,3,3,2,460.1262321472168,313.6465148925781,102.72042083740234,0.0789802074432373,56.02595615386963,,,,,,,0,,1.0,1,1,1
74,0438B51F-9A50-8642-9963-CDB942DD12D9.root,74,uproot_edm_partial_jets,0,1,,,2,2,1,274.63292694091797,227.2101593017578,47.422767639160156,0.14053045213222504,23.37522602081299,,,,,,,0,,1.0,1,1,1
75,0438B51F-9A50-8642-9963-CDB942DD12D9.root,75,uproot_edm_partial_jets,0,1,,,4,4,2,280.83094024658203,156.04660034179688,51.80280685424805,0.826927900314331,37.394137382507324,,,,,,,0,,1.0,1,1,1
76,0438B51F-9A50-8642-9963-CDB942DD12D9.root,76,uproot_edm_partial_jets,0,1,,,2,2,2,217.96509552001953,138.76913452148438,79.19596099853516,-1.6705539226531982,40.49161243438721,,,,,,,0,,1.0,1,1,1
77,0438B51F-9A50-8642-9963-CDB942DD12D9.root,77,uproot_edm_partial_jets,0,1,,,4,4,2,290.7548522949219,157.04747009277344,68.7398681640625,0.4056019186973572,50.43135738372803,,,,,,,0,,1.0,1,1,1
78,0438B51F-9A50-8642-9963-CDB942DD12D9.root,78,uproot_edm_partial_jets,0,1,,,3,3,2,370.60600662231445,245.1592559814453,92.8179931640625,-1.817868709564209,39.95566368103027,,,,,,,0,,1.0,1,1,1
79,0438B51F-9A50-8642-9963-CDB942DD12D9.root,79,uproot_edm_partial_jets,0,1,,,1,1,0,31.98743438720703,31.98743438720703,31.626373291015625,1.6398528814315796,8.508417129516602,,,,,,,0,,1.0,1,1,1
80,0438B51F-9A50-8642-9963-CDB942DD12D9.root,80,uproot_edm_partial_jets,0,1,,,2,2,1,164.77214813232422,130.96241760253906,33.809730529785156,-1.679985523223877,30.96124839782715,,,,,,,0,,1.0,1,1,1
81,0438B51F-9A50-8642-9963-CDB942DD12D9.root,81,uproot_edm_partial_jets,0,1,,,2,2,1,180.41572952270508,136.7835235595703,43.632205963134766,-1.705261468887329,38.9363956451416,,,,,,,0,,1.0,1,1,1
82,0438B51F-9A50-8642-9963-CDB942DD12D9.root,82,uproot_edm_partial_jets,0,1,,,3,3,2,307.4499816894531,188.24960327148438,84.43920135498047,0.6735177040100098,47.873610496520996,,,,,,,0,,1.0,1,1,1
83,0438B51F-9A50-8642-9963-CDB942DD12D9.root,83,uproot_edm_partial_jets,0,1,,,2,2,2,217.19543838500977,156.2218017578125,60.973636627197266,-1.6728847026824951,45.63363170623779,,,,,,,0,,1.0,1,1,1
84,0438B51F-9A50-8642-9963-CDB942DD12D9.root,84,uproot_edm_partial_jets,0,1,,,2,2,2,116.4484634399414,149.10067749023438,64.81057739257812,2.4085183143615723,20.378662109375,,,,,,,0,,1.0,1,1,1
85,0438B51F-9A50-8642-9963-CDB942DD12D9.root,85,uproot_edm_partial_jets,0,1,,,3,3,2,241.2009620666504,156.46182250976562,52.509151458740234,-1.5044046640396118,31.017064571380615,,,,,,,0,,1.0,1,1,1
86,0438B51F-9A50-8642-9963-CDB942DD12D9.root,86,uproot_edm_partial_jets,0,1,,,2,2,2,221.6791229248047,124.97285461425781,96.70626831054688,-1.6737699508666992,44.967241287231445,,,,,,,0,,1.0,1,1,1
87,0438B51F-9A50-8642-9963-CDB942DD12D9.root,87,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,31.09402847290039,24.193958282470703,-4.212753772735596,0.0,,,,,,,0,,1.0,1,1,1
88,0438B51F-9A50-8642-9963-CDB942DD12D9.root,88,uproot_edm_partial_jets,0,1,,,4,4,2,423.6504669189453,231.46568298339844,116.12582397460938,0.9774392247200012,66.94524621963501,,,,,,,0,,1.0,1,1,1
89,0438B51F-9A50-8642-9963-CDB942DD12D9.root,89,uproot_edm_partial_jets,0,1,,,3,3,2,254.57086181640625,166.37429809570312,50.8355712890625,-1.7552518844604492,65.65149879455566,,,,,,,0,,1.0,1,1,1
90,0438B51F-9A50-8642-9963-CDB942DD12D9.root,90,uproot_edm_partial_jets,0,1,,,2,2,2,297.77178955078125,174.39532470703125,123.37646484375,0.4276621639728546,34.48055458068848,,,,,,,0,,1.0,1,1,1
91,0438B51F-9A50-8642-9963-CDB942DD12D9.root,91,uproot_edm_partial_jets,0,1,,,2,2,1,169.37367630004883,125.0240707397461,44.349605560302734,-1.6645610332489014,30.262637615203857,,,,,,,0,,1.0,1,1,1
92,0438B51F-9A50-8642-9963-CDB942DD12D9.root,92,uproot_edm_partial_jets,0,1,,,2,2,2,298.1590576171875,226.24671936035156,71.91233825683594,0.20307879149913788,44.40931510925293,,,,,,,0,,1.0,1,1,1
93,0438B51F-9A50-8642-9963-CDB942DD12D9.root,93,uproot_edm_partial_jets,0,1,,,2,2,2,149.2511978149414,159.74441528320312,89.86405181884766,2.4814088344573975,17.412818908691406,,,,,,,0,,1.0,1,1,1
94,0438B51F-9A50-8642-9963-CDB942DD12D9.root,94,uproot_edm_partial_jets,0,1,,,2,2,2,258.1524963378906,162.90928649902344,95.24320983886719,-1.6779145002365112,49.98919105529785,,,,,,,0,,1.0,1,1,1
95,0438B51F-9A50-8642-9963-CDB942DD12D9.root,95,uproot_edm_partial_jets,0,1,,,2,2,2,191.1561164855957,130.92965698242188,60.22645950317383,-1.6751577854156494,39.15384769439697,,,,,,,0,,1.0,1,1,1
96,0438B51F-9A50-8642-9963-CDB942DD12D9.root,96,uproot_edm_partial_jets,0,1,,,3,3,2,207.88226318359375,110.01472473144531,64.03582000732422,1.1689952611923218,34.959312438964844,,,,,,,0,,1.0,1,1,1
97,0438B51F-9A50-8642-9963-CDB942DD12D9.root,97,uproot_edm_partial_jets,0,1,,,2,2,2,216.56799697875977,156.60482788085938,59.96316909790039,-1.6887813806533813,45.80000686645508,,,,,,,0,,1.0,1,1,1
98,0438B51F-9A50-8642-9963-CDB942DD12D9.root,98,uproot_edm_partial_jets,0,1,,,4,4,3,337.248592376709,116.11386108398438,107.6131591796875,0.8856167197227478,44.12235641479492,,,,,,,0,,1.0,1,1,1
99,0438B51F-9A50-8642-9963-CDB942DD12D9.root,99,uproot_edm_partial_jets,0,1,,,3,3,3,740.7889175415039,495.1083679199219,135.05072021484375,1.0992646217346191,67.17066764831543,,,,,,,0,,1.0,1,1,1
100,0438B51F-9A50-8642-9963-CDB942DD12D9.root,100,uproot_edm_partial_jets,0,1,,,3,3,2,325.32800674438477,181.7910614013672,106.1357650756836,-1.6942026615142822,66.10148668289185,,,,,,,0,,1.0,1,1,1
101,0438B51F-9A50-8642-9963-CDB942DD12D9.root,101,uproot_edm_partial_jets,0,1,,,2,2,1,232.11206436157227,184.3240203857422,47.78804397583008,-1.728520154953003,62.743934631347656,,,,,,,0,,1.0,1,1,1
102,0438B51F-9A50-8642-9963-CDB942DD12D9.root,102,uproot_edm_partial_jets,0,1,,,2,2,2,196.90144729614258,133.27012634277344,63.63132095336914,-1.6837997436523438,38.85128402709961,,,,,,,0,,1.0,1,1,1
103,0438B51F-9A50-8642-9963-CDB942DD12D9.root,103,uproot_edm_partial_jets,0,1,,,2,2,2,210.5057373046875,144.46591186523438,66.03982543945312,-1.6978923082351685,40.01455116271973,,,,,,,0,,1.0,1,1,1
104,0438B51F-9A50-8642-9963-CDB942DD12D9.root,104,uproot_edm_partial_jets,0,1,,,4,4,3,253.47092056274414,78.94100189208984,69.7721939086914,1.0236574411392212,38.363189697265625,,,,,,,0,,1.0,1,1,1
105,0438B51F-9A50-8642-9963-CDB942DD12D9.root,105,uproot_edm_partial_jets,0,1,,,2,2,2,306.152587890625,186.25686645507812,119.89572143554688,1.9487154483795166,38.49521350860596,,,,,,,0,,1.0,1,1,1
106,0438B51F-9A50-8642-9963-CDB942DD12D9.root,106,uproot_edm_partial_jets,0,1,,,2,2,2,691.8287048339844,494.8580017089844,196.970703125,0.5894062519073486,55.38696765899658,,,,,,,0,,1.0,1,1,1
107,0438B51F-9A50-8642-9963-CDB942DD12D9.root,107,uproot_edm_partial_jets,0,1,,,1,1,0,30.62859535217285,30.62859535217285,24.621274948120117,1.2483152151107788,8.884171485900879,,,,,,,0,,1.0,1,1,1
108,0438B51F-9A50-8642-9963-CDB942DD12D9.root,108,uproot_edm_partial_jets,0,1,,,2,2,1,160.79813385009766,115.74424743652344,45.05388641357422,-1.675734519958496,30.267176628112793,,,,,,,0,,1.0,1,1,1
109,0438B51F-9A50-8642-9963-CDB942DD12D9.root,109,uproot_edm_partial_jets,0,1,,,2,2,2,472.3159484863281,340.37774658203125,131.93820190429688,0.2007753998041153,58.45882320404053,,,,,,,0,,1.0,1,1,1
110,0438B51F-9A50-8642-9963-CDB942DD12D9.root,110,uproot_edm_partial_jets,0,1,,,4,4,4,725.2061157226562,335.3736572265625,246.329345703125,2.0101981163024902,94.46404361724854,,,,,,,0,,1.0,1,1,1
111,0438B51F-9A50-8642-9963-CDB942DD12D9.root,111,uproot_edm_partial_jets,0,1,,,0,0,0,0.0,27.662281036376953,17.848529815673828,1.161522388458252,0.0,,,,,,,0,,1.0,1,1,1
112,0438B51F-9A50-8642-9963-CDB942DD12D9.root,112,uproot_edm_partial_jets,0,1,,,5,5,4,812.0935020446777,313.1462097167969,308.6098937988281,0.4010638892650604,100.30408763885498,,,,,,,0,,1.0,1,1,1
113,0438B51F-9A50-8642-9963-CDB942DD12D9.root,113,uproot_edm_partial_jets,0,1,,,1,1,1,234.22210693359375,234.22210693359375,102.26777648925781,1.7373608350753784,36.539310455322266,,,,,,,0,,1.0,1,1,1
114,0438B51F-9A50-8642-9963-CDB942DD12D9.root,114,uproot_edm_partial_jets,0,1,,,3,3,1,204.37550354003906,128.69015502929688,44.02072525024414,-1.6823830604553223,38.30373239517212,,,,,,,0,,1.0,1,1,1
115,0438B51F-9A50-8642-9963-CDB942DD12D9.root,115,uproot_edm_partial_jets,0,1,,,3,3,2,277.47593688964844,158.55191040039062,88.0551986694336,-1.6732702255249023,55.22122144699097,,,,,,,0,,1.0,1,1,1
116,0438B51F-9A50-8642-9963-CDB942DD12D9.root,116,uproot_edm_partial_jets,0,1,,,2,2,2,208.29863739013672,137.12840270996094,71.17023468017578,-1.687005877494812,40.767778396606445,,,,,,,0,,1.0,1,1,1
117,0438B51F-9A50-8642-9963-CDB942DD12D9.root,117,uproot_edm_partial_jets,0,1,,,2,2,2,345.19600677490234,268.2421569824219,76.95384979248047,1.5526574850082397,37.939011573791504,,,,,,,0,,1.0,1,1,1
118,0438B51F-9A50-8642-9963-CDB942DD12D9.root,118,uproot_edm_partial_jets,0,1,,,2,2,2,189.71944427490234,136.64198303222656,53.07746124267578,-1.6813268661499023,36.73392105102539,,,,,,,0,,1.0,1,1,1
119,0438B51F-9A50-8642-9963-CDB942DD12D9.root,119,uproot_edm_partial_jets,0,1,,,1,1,1,64.81474304199219,203.86199951171875,64.81474304199219,-2.8751721382141113,11.793554306030273,,,,,,,0,,1.0,1,1,1
120,0438B51F-9A50-8642-9963-CDB942DD12D9.root,120,uproot_edm_partial_jets,0,1,,,2,2,2,233.91213989257812,152.44174194335938,81.47039794921875,-1.6646558046340942,44.395280838012695,,,,,,,0,,1.0,1,1,1
121,0438B51F-9A50-8642-9963-CDB942DD12D9.root,121,uproot_edm_partial_jets,0,1,,,3,3,1,253.23334503173828,172.79519653320312,44.935935974121094,0.6226179003715515,39.676015853881836,,,,,,,0,,1.0,1,1,1
122,0438B51F-9A50-8642-9963-CDB942DD12D9.root,122,uproot_edm_partial_jets,0,1,,,2,2,1,188.4263916015625,146.9579315185547,41.46846008300781,-1.6118208169937134,36.003417015075684,,,,,,,0,,1.0,1,1,1
123,0438B51F-9A50-8642-9963-CDB942DD12D9.root,123,uproot_edm_partial_jets,0,1,,,2,2,2,305.72808837890625,164.86083984375,140.86724853515625,0.9668824672698975,64.87926483154297,,,,,,,0,,1.0,1,1,1
124,0438B51F-9A50-8642-9963-CDB942DD12D9.root,124,uproot_edm_partial_jets,0,1,,,5,5,3,430.9309501647949,183.7174835205078,104.01180267333984,-1.383974552154541,57.77409601211548,,,,,,,0,,1.0,1,1,1
125,0438B51F-9A50-8642-9963-CDB942DD12D9.root,125,uproot_edm_partial_jets,0,1,,,2,2,2,189.88232040405273,128.9681396484375,60.914180755615234,-1.6718717813491821,37.25379276275635,,,,,,,0,,1.0,1,1,1
126,0438B51F-9A50-8642-9963-CDB942DD12D9.root,126,uproot_edm_partial_jets,0,1,,,2,2,2,197.37721252441406,133.3997039794922,63.977508544921875,-2.1062445640563965,23.424338340759277,,,,,,,0,,1.0,1,1,1
127,0438B51F-9A50-8642-9963-CDB942DD12D9.root,127,uproot_edm_partial_jets,0,1,,,2,2,2,349.9308776855469,207.7793426513672,142.1515350341797,1.7441589832305908,39.023216247558594,,,,,,,0,,1.0,1,1,1
128,0438B51F-9A50-8642-9963-CDB942DD12D9.root,128,uproot_edm_partial_jets,0,1,,,2,2,2,134.54297637939453,175.74513244628906,75.123779296875,3.0973708629608154,25.168328285217285,,,,,,,0,,1.0,1,1,1
129,0438B51F-9A50-8642-9963-CDB942DD12D9.root,129,uproot_edm_partial_jets,0,1,,,2,2,2,194.10550689697266,135.83071899414062,58.27478790283203,-1.7124124765396118,37.87125015258789,,,,,,,0,,1.0,1,1,1
130,0438B51F-9A50-8642-9963-CDB942DD12D9.root,130,uproot_edm_partial_jets,0,1,,,2,2,2,183.81133270263672,128.557861328125,55.25347137451172,-1.6772836446762085,35.65131664276123,,,,,,,0,,1.0,1,1,1
131,0438B51F-9A50-8642-9963-CDB942DD12D9.root,131,uproot_edm_partial_jets,0,1,,,2,2,2,232.42030334472656,156.75820922851562,75.66209411621094,-1.6867032051086426,45.74258899688721,,,,,,,0,,1.0,1,1,1
