run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,MET_fraction,N_objects,S_event_proxy,high_MET,high_multiplicity,B_event,B_event_z
280330,41,78776370,41.7642,-2.40512,58.6663,-1.7703200000000001,0.22462800000000002,-16.9021,5,3,2,261.17,285.281,125.90899999999999,100.22,1,0,1,24.5679,1,0,0,0.653012,20,1420,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.137411979303415,4,1.6094379124341003,0,0,-2.8287462432459094,-0.7149287327482068
280330,41,78987191,16.9149,0.920248,39.4102,-1.95213,1.0,-22.4954,5,1,0,39.4102,89.5292,39.4102,17.18,0,0,0,0.0,0,0,0,0.5297029999999999,22,1604,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.29506969896258356,1,0.6931471805599453,0,0,-8.38133905701899,-2.0059972729692506
280330,41,78990643,50.056999999999995,0.683411,18.585,-0.219119,0.012810499999999999,31.471999999999998,10,5,4,1450.77,1509.25,615.648,460.527,0,0,0,0.0,1,0,0,0.557028,16,1475,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.03333073649628086,5,1.791759469228055,0,0,2.3709772393837762,0.49409192326313484
280330,41,79293045,56.2343,0.9111899999999999,0.0,0.0,0.0,56.2343,2,0,0,0.0,23.2943,12.8566,10.4377,0,0,0,0.0,0,0,0,0.542479,22,1541,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,0.982527959632598,0,0.0,0,0,-5.119203533915449,-1.247497471332505
280330,41,79597752,28.1565,-1.51739,40.5316,-1.25035,0.09172029999999999,-12.375,10,3,3,441.904,534.105,227.47099999999998,115.23299999999999,0,0,0,0.0,3,0,0,0.7451979999999999,21,1681,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.05977257698321129,3,1.3862943611198906,0,0,-3.775725825061064,-0.935116956037434
280330,41,79175543,48.8385,-0.405677,16.2219,-2.62011,0.027139499999999997,32.6166,14,7,7,597.722,741.232,109.928,109.412,0,0,0,0.0,2,0,0,0.789798,30,2254,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.07541920793501149,7,2.0794415416798357,0,1,4.509344104643463,0.9912971532846532
280330,41,80212914,87.5814,0.28328000000000003,115.01899999999999,0.88123,0.19484300000000002,-27.4371,15,7,4,590.313,743.071,171.875,145.44899999999998,3,1,4,87.18299999999999,5,3,1,0.9964350000000001,29,2192,7,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.12900592492735247,11,2.70805020110221,0,1,13.407412351100934,3.0602433856187274
280330,41,78761394,17.180999999999997,0.0895179,0.0,0.0,0.0,17.180999999999997,2,0,0,0.0,49.228,25.6538,23.5743,0,0,0,0.0,0,0,0,0.349827,23,1534,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.94499752488862,0,0.0,0,0,-6.563346533212535,-1.5832843111937154
280330,41,80067767,32.7517,0.427634,135.727,1.31777,0.417338,-102.975,9,3,3,325.221,428.82599999999996,122.868,107.476,0,0,0,0.0,3,0,0,0.7943399999999999,40,2272,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.09123730021809456,3,1.3862943611198906,0,0,-3.812539601608361,-0.9436767605001434
280330,41,79579318,19.9882,2.99167,74.6808,-1.506,0.090802,-54.6926,9,4,4,822.4580000000001,898.188,349.708,320.756,1,1,2,102.28,3,2,1,0.9912059999999999,17,1525,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.02369825129332493,6,2.1972245773362196,0,0,4.562036110816507,1.0035489055331532
280330,41,79433592,42.9944,1.59207,60.7057,1.05103,0.142004,-17.7113,11,3,3,427.49199999999996,542.256,235.013,140.458,0,1,1,32.6054,1,0,0,0.556585,26,1778,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.09118905656663692,4,1.6094379124341003,0,0,-1.8676122910405197,-0.49144938710760866
280330,41,78965302,57.5751,-1.5537299999999998,48.6936,1.18829,0.222079,8.88154,13,4,2,219.263,350.44599999999997,95.5292,55.9929,0,0,0,0.0,2,0,0,0.5826859999999999,21,1947,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.20722535894105237,4,1.6094379124341003,0,0,-2.4255398087578826,-0.6211766496689408
280330,41,79233717,41.7779,2.7029400000000003,89.2237,2.6423099999999997,0.16538699999999998,-47.4457,11,6,6,539.4830000000001,597.876,106.62700000000001,104.01700000000001,0,1,1,26.4575,0,0,0,0.532537,30,2137,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.07175116859126209,7,2.0794415416798357,0,1,3.7800347236311147,0.8217208076938982
280330,41,80162807,41.2343,-2.3973400000000002,43.4805,-2.79725,0.0900465,-2.24617,8,6,4,482.86699999999996,516.146,154.174,96.0496,0,0,0,0.0,3,2,2,0.992751,26,1940,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.07852637195908675,6,2.1972245773362196,0,1,4.754634087799831,1.0483310815963065
280330,41,78750450,45.8751,0.30277,75.9366,1.03404,0.07765069999999999,-30.0616,13,6,4,977.926,1082.4,419.277,269.832,0,1,1,158.77100000000002,1,0,0,0.574375,23,1679,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.04476488169265236,7,2.0794415416798357,0,1,3.7735780037862967,0.8202195148485111
280330,41,78676145,14.8698,0.614296,13.2505,-2.4039900000000003,0.026572000000000002,1.61933,9,7,4,498.663,527.0830000000001,154.917,98.5256,0,1,1,14.052999999999999,1,0,0,0.727459,20,1665,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.028899615340363137,8,2.1972245773362196,0,1,1.951940677121212,0.39665907686430957
280330,41,79916274,24.5639,-0.7546,258.11,2.46221,0.7924939999999999,-233.546,8,3,3,325.693,411.35900000000004,219.722,54.7161,1,0,1,12.0389,1,0,0,0.825248,30,1864,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06993143764578007,4,1.6094379124341003,0,0,-2.8867613286515605,-0.7284181878798134
280330,41,80142646,80.6769,0.203528,54.07,-1.345,0.06909119999999999,26.607,8,4,3,782.5889999999999,845.067,353.47900000000004,328.376,0,1,1,206.252,1,1,0,0.902624,18,1791,5,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.09334731359874317,5,1.9459101490553132,0,0,3.1524250051619,0.6757912950808554
280330,41,79749238,29.1755,2.8843799999999997,17.1549,-0.614237,0.022932,12.0206,13,6,6,748.078,847.242,182.09599999999998,169.81900000000002,0,0,0,0.0,3,0,0,0.7667069999999999,26,1991,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.037488427613881596,6,1.9459101490553132,0,1,2.701118536575822,0.5708551682781754
280330,41,78661751,35.0483,0.511858,264.508,-1.98843,0.541882,-229.46,9,4,3,488.12800000000004,548.505,291.626,103.91799999999999,0,0,0,0.0,4,1,0,0.924558,26,2118,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06686357242782627,4,1.791759469228055,0,0,-0.5249607282115571,-0.17926096425994453
280330,41,80106358,18.3104,2.30772,27.9912,1.8030099999999998,0.0263138,-9.680810000000001,5,4,2,1063.75,1084.75,505.028,475.23900000000003,0,0,0,0.0,0,0,0,0.41771400000000003,18,1379,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0169061670060137,4,1.6094379124341003,0,0,-2.131112963688563,-0.5527175982285684
280330,41,78821298,21.5296,-3.01991,42.3082,3.13063,0.045337699999999995,-20.7786,9,5,5,933.18,993.76,427.465,308.675,0,1,1,166.49599999999998,1,0,0,0.643473,30,1774,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.02252734512659494,6,1.9459101490553132,0,0,1.6459330402969616,0.32550730214904555
280330,41,78471669,6.425590000000001,2.99484,14.8405,-1.74594,0.0178138,-8.414860000000001,14,4,3,833.0889999999999,1006.53,393.251,344.463,0,0,0,0.0,3,0,0,0.740877,17,1862,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.007644828628138389,4,1.6094379124341003,0,0,-2.604302564132522,-0.6627419106862705
280330,41,79912248,26.913,-2.87089,62.1237,2.22479,0.0740289,-35.2107,6,4,4,839.181,862.365,341.778,269.58,0,0,0,0.0,2,0,0,0.559922,22,1700,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.031038157339342676,4,1.6094379124341003,0,0,-1.134048899780411,-0.32088391463777893
280330,41,79191091,54.8082,0.241135,36.9969,0.0413555,0.20277,17.8114,5,2,2,182.457,225.717,109.49700000000001,72.9602,0,0,0,0.0,0,0,0,0.319823,18,1324,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.23003023521689278,2,1.0986122886681096,0,0,-4.493055786239811,-1.1019078908127409
280330,41,79149046,41.9734,0.47356000000000004,68.2302,1.09111,0.080246,-26.2568,7,4,3,850.263,895.191,374.059,257.047,0,0,0,0.0,0,0,0,0.541668,24,2112,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.04699024804631786,4,1.6094379124341003,0,0,-1.2062674787822538,-0.337675914068652
280330,41,79215282,49.1676,1.34542,20.3956,-2.71294,0.029790399999999998,28.772,10,5,3,684.6360000000001,755.187,325.869,210.671,0,2,2,269.392,0,0,0,0.527257,27,2025,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06691257364552922,7,2.0794415416798357,0,0,1.7869178912068477,0.35828858321219303
280330,41,79929521,19.9699,-2.80625,0.0,0.0,0.0,19.9699,5,0,0,0.0,78.1432,19.275,17.4417,0,0,0,0.0,0,0,0,0.528306,23,1832,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9523126004415853,0,0.0,0,0,-6.433366605718966,-1.553061854608946
280330,41,79375988,15.4639,1.73154,36.3537,1.94462,0.161906,-20.8898,7,2,2,224.535,291.531,130.267,94.2685,0,0,0,0.0,0,0,0,0.5285810000000001,23,1647,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06416585303916325,2,1.0986122886681096,0,0,-6.558710432759531,-1.58220634209983
280330,41,78611633,42.172,0.7169949999999999,183.637,1.04055,0.307948,-141.465,9,3,3,596.326,682.752,364.18300000000005,166.96200000000002,3,0,3,48.3217,3,2,1,0.987901,20,1694,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06594547598272393,6,2.1972245773362196,0,0,4.494395254841434,0.987821301490872
280330,41,78782708,45.4285,2.55235,26.0057,-2.45548,0.0231416,19.4228,6,3,3,1123.77,1167.24,560.1659999999999,510.504,1,0,1,33.8988,0,0,0,0.536738,15,1321,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.03882119144743392,4,1.6094379124341003,0,0,0.07416561207055164,-0.03995430239968408
280330,41,79297076,44.5248,3.00103,22.0677,3.08852,0.0290513,22.4571,8,4,3,759.612,822.054,361.75,236.361,0,1,1,16.2586,1,0,0,0.69083,19,1376,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.055300912838662945,5,1.791759469228055,0,0,-0.13314128140786202,-0.08815654184303776
280330,41,79488310,57.2797,0.519037,76.3509,-0.0250234,0.28275500000000003,-19.0711,10,4,3,270.025,365.18,109.536,68.3013,0,0,0,0.0,1,0,0,0.753024,17,1581,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.17447115438798166,4,1.6094379124341003,0,0,-1.7942364467647782,-0.4743883045946637
280330,41,79232564,85.7745,2.15797,67.1511,1.6302,0.0646456,18.6234,11,6,5,1038.76,1113.26,430.494,352.20300000000003,0,1,1,11.1884,2,0,0,0.75313,35,2352,6,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.0762077928308728,7,2.0794415416798357,0,1,6.0707302602072915,1.3543449423436407
280330,41,80268788,19.8568,-2.71258,19.8703,-1.49938,0.0191562,-0.013517600000000001,10,6,5,1037.27,1123.96,329.166,310.036,0,0,0,0.0,2,1,0,0.951209,18,1728,13,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.018765992884784696,6,2.0794415416798357,0,1,4.347201416241669,0.9535963293554856
280330,41,79722743,35.5548,-1.26221,16.6492,2.25829,0.0231602,18.9056,10,3,3,718.8710000000001,830.715,337.05699999999996,283.163,0,0,0,0.0,3,0,0,0.730259,39,2763,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.04706590640669143,3,1.3862943611198906,0,0,-2.7542781395210962,-0.6976136820694424
280330,41,79022326,90.1905,1.38269,124.169,2.39069,0.321683,-33.979,13,4,3,385.999,552.836,175.15400000000002,100.706,0,1,1,10.0327,2,0,0,0.5594939999999999,27,2203,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.18900353004414389,5,1.791759469228055,0,0,0.9121434094436369,0.15488922527778567
280330,41,79025402,48.1757,-0.645564,101.54299999999999,-0.35793200000000003,0.129141,-53.3671,10,5,3,786.293,885.323,334.651,288.166,2,2,4,135.136,1,1,1,0.990223,20,1595,6,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.057663081812640016,9,2.3978952727983707,0,0,5.949679347656731,1.3261986276037203
280330,41,79849463,20.5769,0.142797,22.9559,-0.461933,0.038073,-2.37901,15,8,5,602.944,731.804,235.835,86.016,0,0,0,0.0,2,0,0,0.734276,29,2080,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.0329482968464306,8,2.1972245773362196,0,1,2.784345359410381,0.590206764238484
280330,41,78854708,53.8928,2.15463,18.805999999999997,2.33045,0.160555,35.0869,11,3,0,117.131,221.391,48.1174,37.604,0,0,0,0.0,3,0,0,0.8361639999999999,22,1948,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.3132868823965056,3,1.3862943611198906,0,0,-4.526929894052984,-1.1097841742702927
280330,41,79450496,25.6862,-3.1394900000000003,8.57403,-2.60622,0.009935,17.1122,10,4,3,863.013,947.453,332.42699999999996,275.186,0,0,0,0.0,1,0,0,0.601723,26,1830,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.028870656509525916,4,1.6094379124341003,0,0,-1.7831300356262059,-0.4718058825628872
280330,41,79590260,16.2447,-0.510749,43.2388,-3.1131,0.04795,-26.9941,12,6,5,901.748,976.576,260.447,253.245,0,1,1,26.9591,1,0,0,0.552351,27,1881,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.017676636604403932,7,2.0794415416798357,0,1,3.1208635640555076,0.668452744413962
280330,41,79928576,55.9228,-1.44485,34.8953,-0.870208,0.0442504,21.0275,6,3,3,788.587,832.308,359.895,238.50099999999998,4,0,4,154.834,1,0,0,0.5550149999999999,27,1930,2,1,1,1,1,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.06614092468236323,7,2.0794415416798357,0,0,3.0530918716522617,0.6526947187646955
280330,41,80081785,9.47218,2.83462,19.1055,2.3120700000000003,0.107518,-9.63335,8,2,2,177.696,264.383,98.3892,79.3071,0,2,2,28.1151,2,0,0,0.627216,29,2184,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.05033890427169992,4,1.6094379124341003,0,0,-4.2401589631581444,-1.0431052479478267
280330,41,78520630,36.3546,1.98134,0.0,0.0,0.0,36.3546,9,0,0,0.0,131.0,17.2462,17.1793,0,1,1,15.7747,3,0,0,0.6794859999999999,28,2128,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.973229535318274,1,0.6931471805599453,0,0,-3.5975795762004448,-0.8936950428562934
280330,41,78888316,32.0421,-1.1211799999999998,7.143110000000001,-3.0782700000000003,0.0116381,24.899,15,3,2,613.7719999999999,804.707,301.878,268.197,0,0,0,0.0,3,0,0,0.554025,36,2302,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.04953834494331524,3,1.3862943611198906,0,0,-3.8498631180024274,-0.9523550878046912
280330,41,78599738,64.1693,-2.27589,53.0275,-1.98985,0.0938265,11.1418,5,2,2,565.1659999999999,600.932,309.07599999999996,256.089,1,0,1,42.2182,2,0,0,0.8190000000000001,29,1886,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.10180185053891161,3,1.3862943611198906,0,0,-2.32198641664168,-0.5970987942816744
280330,41,78947647,17.7295,2.66949,0.0,0.0,0.0,17.7295,11,0,0,0.0,145.11700000000002,18.6762,16.1436,0,0,0,0.0,0,0,0,0.542462,26,1907,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.946608291732294,0,0.0,0,0,-6.536786132275588,-1.5771085840666892
280330,41,80004025,77.5066,-2.2305,102.67,-2.71749,0.15775899999999998,-25.1631,10,2,2,650.799,773.7810000000001,376.67400000000004,274.125,1,0,1,11.5008,2,0,0,0.790388,24,1884,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.10627451647155871,3,1.3862943611198906,0,0,-1.610409635952358,-0.4316455679581176
280330,41,79246587,24.5884,0.627548,30.9588,0.6739470000000001,0.045206300000000005,-6.37044,13,7,5,684.834,785.232,161.554,136.874,1,2,3,42.8611,2,1,1,0.991383,26,1811,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.03461095821302932,10,2.4849066497880004,0,1,7.414658639805923,1.66683024594922
280330,41,78947646,31.5761,-0.357717,22.9289,2.3435099999999998,0.024111,8.647210000000001,9,5,5,950.971,1034.16,389.721,229.845,1,0,1,10.9864,1,0,0,0.599989,28,1947,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.032104308985304315,6,1.9459101490553132,0,0,2.072402942493004,0.4246685215186165
280330,41,78871037,94.6423,0.8865379999999999,147.464,0.603809,0.149283,-52.821999999999996,13,3,3,987.817,1130.95,423.167,406.125,0,0,0,0.0,1,0,0,0.553553,31,2033,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.08735196605908502,3,1.3862943611198906,0,0,0.1728172332882505,-0.017016188825059026
280330,41,79323198,53.8191,-0.8768459999999999,88.0423,-1.03945,0.19424,-34.2231,8,2,2,453.26599999999996,534.382,268.469,184.797,0,1,1,125.39299999999999,3,0,0,0.840785,20,1731,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.10592536565232873,3,1.3862943611198906,0,0,-2.971749370455323,-0.74817929602296
280330,41,78774848,75.1928,0.23162,45.0243,1.04385,0.0252979,30.1685,15,6,4,1779.76,1891.95,780.988,630.577,1,0,1,99.1494,4,0,0,0.6563260000000001,32,2182,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.04051439239187549,7,2.0794415416798357,0,1,7.16733010520658,1.6093223211238803
280330,41,79106619,61.7555,0.381434,21.1181,-2.74993,0.054228,40.6375,12,6,3,389.431,504.584,112.891,91.6262,0,0,0,0.0,1,0,0,0.776692,22,1897,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.1365708618014912,6,1.9459101490553132,0,1,1.164766400667777,0.21362819776231712
280330,41,79440701,52.3745,-0.17918,75.6905,-0.754991,1.0,-23.3159,7,1,1,75.6905,157.972,75.6905,17.5878,0,0,0,0.0,1,0,0,0.5527880000000001,19,1750,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.40579940340138687,1,0.6931471805599453,0,0,-5.840822191111242,-1.4152855979948964
280330,41,79244285,25.1891,-0.43277600000000005,52.5526,-1.8552,1.0,-27.3635,5,1,1,52.5526,111.678,52.5526,16.544,0,0,0,0.0,0,0,0,0.331863,27,1781,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.31989530325100934,1,0.6931471805599453,0,0,-7.264466603463557,-1.7463061815122718
280330,41,78767358,51.6876,1.45854,23.9937,0.720986,0.0234693,27.6939,8,6,5,1022.34,1048.04,262.176,242.993,0,0,0,0.0,0,0,0,0.37767,25,1868,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.04808025393952676,6,1.9459101490553132,0,1,3.6516402111629738,0.7918669860029836
280330,41,79334714,43.3421,0.0861918,27.3195,-1.12937,0.10386300000000001,16.0226,8,2,2,263.033,348.583,140.379,122.655,0,0,0,0.0,3,0,0,0.8025100000000001,26,1976,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.14100719284027885,2,1.0986122886681096,0,0,-5.117962185419321,-1.2472088375276227
280330,41,79512125,51.7282,-0.179858,41.3614,0.354011,0.12774100000000002,10.3667,7,4,2,323.793,363.82300000000004,139.195,95.0722,0,0,0,0.0,2,0,0,0.555944,31,1993,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.13738456161299814,4,1.6094379124341003,0,0,-2.688206906006679,-0.682251040891708
280330,41,78910777,75.6213,2.42278,62.7961,2.01185,0.0452483,12.8252,12,4,3,1387.81,1512.7,706.1,586.054,1,1,2,380.209,1,0,0,0.556359,26,1928,5,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.051638680489825645,6,1.9459101490553132,0,0,3.9526159474096016,0.8618487616293222
280330,41,79691833,12.6882,1.12811,38.3168,1.70118,0.0413033,-25.6286,11,4,4,927.696,1025.33,394.213,300.052,0,1,1,51.3657,6,3,0,0.905859,28,2298,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.013478237684465067,5,2.1972245773362196,0,0,5.285766671646138,1.1718280842919389
280330,41,79547262,24.6163,-1.8304799999999999,280.032,-2.03146,1.0,-255.416,7,1,1,280.032,376.21,280.032,27.0329,0,0,0,0.0,1,0,0,0.79215,17,1564,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.08053799088691152,1,0.6931471805599453,0,0,-7.960515473934942,-1.9081489150354152
280330,41,78928062,72.5676,1.5609600000000001,34.4283,2.44579,0.0449473,38.1392,9,3,3,765.97,849.372,396.94699999999995,267.855,0,1,1,166.203,3,0,0,0.814682,25,1886,3,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.08643758183076017,4,1.6094379124341003,0,0,0.08805824702352669,-0.03672403781336854
280330,41,78645819,23.6366,-0.642598,30.0473,-0.324348,0.0836924,-6.4107199999999995,13,4,4,359.02099999999996,492.525,110.26299999999999,86.5194,0,1,1,25.975,1,1,0,0.883922,38,2240,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.06160858015063433,5,1.9459101490553132,0,0,0.5297700337900997,0.06598116872087999
280330,41,78952250,6.81261,2.39547,47.1002,0.058978300000000004,0.0709707,-40.2876,8,4,4,663.6569999999999,732.367,354.34,131.694,0,1,1,21.3205,2,1,1,0.997289,19,1532,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.010145820300043068,5,1.9459101490553132,0,0,0.6520222700790946,0.09440681085564669
280330,41,78576127,35.1973,-1.62215,31.139,-0.882064,0.0327411,4.0583,10,4,3,951.066,1046.36,427.50800000000004,416.126,3,0,3,67.9748,1,0,0,0.600615,17,1603,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.03565138094366518,7,2.0794415416798357,0,0,2.3641752315795213,0.4925103453263143
280330,41,79573755,53.8403,-1.5695299999999999,57.1264,1.53672,1.0,-3.2861,5,1,1,57.1264,104.49,57.1264,15.107999999999999,0,0,0,0.0,3,0,0,0.771536,21,1589,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.48085993424830775,1,0.6931471805599453,0,0,-5.417779271139705,-1.3169212079780885
280330,41,79978681,6.34618,-0.974267,7.643910000000001,2.5328,0.00904211,-1.2977299999999998,11,4,4,845.368,954.4739999999999,408.30300000000005,240.025,0,1,1,12.8648,4,0,0,0.728887,26,1952,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0.007442329620928785,5,1.791759469228055,0,0,-0.6703189193613053,-0.21305911837478833
280330,41,78966654,47.4167,0.129799,42.2396,0.0661823,0.09722239999999999,5.17706,8,3,2,434.464,511.80199999999996,203.52,196.778,0,0,0,0.0,2,0,0,0.557087,25,1906,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.09819547561126382,3,1.3862943611198906,0,0,-3.643539569333307,-0.9043814920941031
280330,41,79161341,62.5766,1.01268,82.6104,1.10618,0.08052589999999998,-20.0338,8,4,4,1025.89,1092.26,335.055,264.343,0,0,0,0.0,3,1,0,0.91141,22,1965,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0.05743783242184752,4,1.791759469228055,0,0,2.6323219497035684,0.5548588379214757
280330,41,79681465,25.9955,-1.7260099999999998,0.0,0.0,0.0,25.9955,5,0,0,0.0,62.9781,15.1305,14.7213,0,0,0,0.0,0,0,0,0.536285,27,1895,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0.9629567890944787,0,0.0,0,0,-6.18243100285493,-1.4947152274844888
