analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGo4,135.0,159.0,16.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo4/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_1600,2111.0,2190.0,130.0,,1600.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_1600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_1600/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_2200,971.0,980.0,50.0,,2200.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2200/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_2800,78.0,87.0,8.0,,2800.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2800/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2800/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_1000,535.0,536.0,32.0,,1000.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_1000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_1000/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_2200,60.0,60.0,5.0,,2200.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_2200/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_3400,4.0,5.7,1.0,,3400.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_3400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_3400/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR5j_1600,320.0,319.0,20.0,,1600.0,5.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR5j_1600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR5j_1600/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_1000,25.0,21.0,3.0,,1000.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_1000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_1000/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_2200,5.0,4.6,1.0,,2200.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_2200/dataInfo.txt
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_3400,0.0,0.8,0.4,,3400.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_3400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_3400/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-1600-16,908.0,928.2628,18.5602,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-1600-22,2108.0,2072.7708,35.2661,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2200-16,107.0,117.3536,3.9088,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2200-22,406.0,394.1684,9.6588,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2800-16,37.0,26.7127,1.754,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2800-22,85.0,90.6329,5.7279,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-1600-16,274.0,279.5733,9.342,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-1600-22,213.0,211.0109,8.9229,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2200-16,54.0,55.1914,2.7669,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2200-22,98.0,93.3367,4.3873,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2800-16,16.0,12.6915,1.0902,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2800-22,25.0,30.9677,2.085,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-1600-16,126.0,131.868,5.2999,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-1600-22,51.0,50.9501,2.8534,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2200-16,57.0,56.4783,2.9752,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2200-22,47.0,43.6002,2.6846,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2800-16,15.0,15.1053,1.1821,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2800-22,24.0,22.1826,1.6744,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-10,1281.0,1269.9038,26.3182,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-16,240.0,256.2275,9.0993,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-22,35.0,30.755,4.1179,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-10,228.0,233.2226,8.3779,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-16,95.0,102.5706,3.6942,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-22,44.0,44.8465,2.9198,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2200-10,57.0,42.0372,3.3779,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2200-16,23.0,21.4635,1.3593,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2200-22,15.0,16.4353,1.4234,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2800-10,4.0,5.6311,0.7908,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2800-16,5.0,4.7604,0.7823,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2800-22,8.0,4.6639,0.5151,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2800-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-3400-10,2.0,1.0376,0.2528,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-3400-16,1.0,0.9534,0.6673,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-3400-22,0.0,1.3007,0.4019,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-3400-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-4000-10,0.0,0.2756,0.0886,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-4000-16,0.0,0.1704,0.062,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-4000-22,1.0,0.367,0.0926,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-4000-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1000-10,6986.0,6984.4422,69.6213,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1000-16,2537.0,2568.2614,35.7391,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1000-22,1289.0,1289.1242,20.2679,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1000-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1600-10,926.0,896.679,16.784,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1600-16,526.0,535.3322,9.1813,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-1600-22,638.0,613.1204,10.0645,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-1600-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-2200-16,55.0,64.7879,2.3285,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2200-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-2200-22,146.0,141.704,4.4561,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2200-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-2800-16,17.0,14.4722,1.2974,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2800-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-2800-22,29.0,35.119,2.0442,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-2800-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-3400-22,3.0,3.4059,0.4404,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-3400-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-3400-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-3400-28,6.0,10.5836,1.1423,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-3400-28/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-3400-28/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-4000-22,1.0,0.984,0.3924,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-4000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-4000-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-2-4000-28,5.0,4.0338,0.6731,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-4000-28/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-2-4000-28/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1000-10,7769.0,7793.7288,72.9798,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1000-16,4286.0,4197.9972,47.2762,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1000-22,858.0,843.6757,17.9625,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1000-22/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1600-10,819.0,859.5696,16.6523,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-10/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1600-16,461.0,496.2411,10.0148,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-16/dataInfo.txt
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-SSd-4-1600-22,485.0,466.5473,9.7426,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-SSd-4-1600-22/dataInfo.txt
