primary_dataset,run,lumi,event,MET_pt,MET_phi,MHT_pt,MHT_phi,MHT_over_HT,MET_minus_MHT,N_jets_all,N_jets_30,N_jets_50,HT,jet_pt_sum,leading_jet_pt,subleading_jet_pt,N_muons,N_electrons,N_leptons,lepton_pt_sum,N_btags_loose,N_btags_medium,N_btags_tight,max_btag_discriminator,N_primary_vertices,packed_candidate_count,secondary_vertex_count,btag_discriminator_status,vertex_status,packed_candidate_status,secondary_vertex_status,HLT_MET_paths_any,HLT_HT_paths_any,HLT_Mu_paths_any,HLT_Ele_paths_any,HLT_PFMET120_PFMHT120_IDTight,HLT_PFMETNoMu120_PFMHTNoMu_IDTight,HLT_PFHT800,HLT_PFHT900,HLT_IsoMu20,HLT_IsoMu24,pass_HBHENoiseFilter,pass_HBHENoiseIsoFilter,pass_goodVertices,pass_EcalDeadCellTriggerPrimitiveFilter,pass_BadPFMuonFilter,pass_globalSuperTightHalo2016Filter,trigger_filter_extraction_status,generator_weight,generator_weight_status,HLT_PFMET110_PFMHT110_IDTight,HLT_PFMET170_HBHECleaned,HLT_PFMET170_NotCleaned,HLT_IsoTkMu24,HLT_Mu50,leading_muon_pt
JetHT,280330,41,79478391,5.1115,-1.37579,62.696,-2.09248,0.581844,-57.5845,5,2,1,107.754,172.297,64.1491,43.605,0,1,1,19.1689,0,0,0,0.212412,21,1628,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79826868,25.9072,0.594838,75.994,2.75698,0.0876613,-50.0869,10,5,3,866.905,949.264,379.869,325.704,0,0,0,0.0,1,0,0,0.81655,18,1580,1,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78434675,94.0892,0.34742,75.6202,-0.366721,0.133378,18.469,9,6,5,566.962,622.501,159.164,126.549,1,0,1,13.5456,1,1,1,0.969612,24,1777,4,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79162163,30.7813,3.09476,34.2094,-2.59599,0.0465751,-3.42814,11,7,4,734.501,802.441,290.247,133.107,0,0,0,0.0,2,0,0,0.636887,15,1580,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79559032,21.9666,2.70249,68.6662,-2.74754,0.143666,-46.6996,13,5,4,477.958,616.704,142.483,107.816,0,4,4,81.8525,2,0,0,0.703299,24,1856,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79250869,30.4429,2.75075,38.0479,-0.24933,0.107288,-7.60503,16,6,4,354.635,527.77,125.272,63.0279,0,0,0,0.0,7,3,2,0.993795,25,1894,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79272758,47.4669,-0.720031,9.28332,-1.80397,0.0558862,38.1835,9,2,2,166.111,253.768,86.3252,79.786,0,0,0,0.0,0,0,0,0.529288,26,1783,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78661044,57.4053,1.63785,79.1858,0.988378,0.148729,-21.7805,13,8,6,532.418,622.075,96.1691,88.664,0,1,1,12.369,1,0,0,0.771504,25,2067,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80071667,53.2768,-2.87506,26.7893,-2.83854,0.0317519,26.4875,4,3,3,843.707,855.634,399.738,257.258,0,0,0,0.0,1,1,1,0.988108,28,1548,6,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78977844,6.87806,3.04653,38.6684,-1.02711,0.0800583,-31.7903,15,6,4,483.003,628.611,132.757,109.269,0,0,0,0.0,3,0,0,0.831523,32,2092,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79666741,42.9563,-1.15383,5.70334,-0.713714,0.00697071,37.2529,12,6,4,818.187,923.871,205.985,203.398,0,3,3,83.3128,1,0,0,0.544836,21,1874,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79094776,23.9757,0.792898,38.8211,-2.17638,0.131439,-14.8454,13,2,2,295.354,438.868,164.696,130.658,0,0,0,0.0,2,0,0,0.73107,26,1903,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79226675,27.6866,0.73473,25.6515,1.85305,0.0179473,2.03517,7,3,3,1429.27,1484.56,698.967,584.606,2,0,2,52.0912,1,0,0,0.559038,20,1495,2,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78489400,31.2485,-2.49409,45.1378,-1.98277,0.0336556,-13.8893,4,2,2,1341.17,1362.39,693.09,648.078,4,1,5,782.641,1,0,0,0.626072,32,1969,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79634486,16.7701,2.8603,100.969,-2.56447,0.297602,-84.1986,8,7,2,339.275,356.401,74.8888,65.0764,0,1,1,10.693,3,2,1,0.99764,25,1687,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80082614,36.6297,-0.740439,73.64,-0.324866,0.0667471,-37.0103,13,5,5,1103.27,1213.35,506.0,328.538,1,1,2,39.7596,1,0,0,0.555456,22,1994,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78582132,58.6053,2.32069,34.6676,2.62331,0.0727664,23.9376,9,2,2,476.423,589.894,255.526,220.897,0,1,1,42.4289,3,0,0,0.635971,43,2370,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79894264,42.4097,-2.24178,58.8788,0.893496,1.0,-16.4691,7,1,1,58.8788,160.88,58.8788,26.8798,0,1,1,16.3926,1,0,0,0.557241,19,1805,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79552689,46.7972,0.539812,208.448,-0.0432073,0.919622,-161.651,5,2,1,226.667,270.988,193.51,33.1575,0,1,1,137.59,1,0,0,0.552493,25,1519,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79851633,83.7768,1.17653,95.4398,1.33308,0.215784,-11.663,19,7,6,442.293,619.54,83.5441,79.2775,0,0,0,0.0,5,0,0,0.775128,34,2697,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78978998,14.2687,-0.889211,100.333,1.68304,0.146308,-86.0642,10,3,3,685.767,785.974,367.448,212.356,4,0,4,296.889,1,1,1,0.987403,27,1837,6,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79749684,53.9008,-2.45073,154.554,-2.8209,0.332944,-100.654,7,5,4,464.205,500.794,190.531,87.8384,0,0,0,0.0,0,0,0,0.505931,18,1469,7,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80236980,7.17437,-2.53235,0.0,0.0,0.0,7.17437,4,0,0,0.0,49.9353,14.3731,12.7051,0,0,0,0.0,1,0,0,0.552957,24,1772,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,-1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78719793,51.9599,-0.277708,246.145,1.19608,0.65084,-194.185,9,2,2,378.195,489.333,294.473,83.7223,0,0,0,0.0,4,1,0,0.89711,41,2548,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78874164,67.9549,1.37194,61.0739,1.4008,0.182932,6.88099,12,4,4,333.862,491.723,137.463,74.586,0,1,1,19.8697,3,2,2,0.99941,34,2157,6,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78806193,22.2974,0.607501,70.8028,1.11367,0.0631408,-48.5054,16,7,4,1121.35,1257.36,397.248,396.597,1,0,1,31.5019,3,1,1,0.966948,16,1571,7,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79549814,75.2914,-0.167712,56.9842,-0.36979,0.0599773,18.3072,10,3,3,950.096,1044.57,443.027,424.922,0,0,0,0.0,0,0,0,0.5285,28,1875,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80291126,16.4214,3.14068,30.0056,1.71488,0.0547762,-13.5843,9,5,3,547.786,618.762,248.4,152.357,0,2,2,91.5639,3,2,1,0.987172,22,1599,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80148275,44.1635,-0.116686,211.48,1.35512,0.221109,-167.317,7,4,3,956.453,996.001,493.53,360.932,0,0,0,0.0,2,0,0,0.676357,23,1671,4,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80000725,39.5165,-0.708323,74.4503,-0.484987,0.422399,-34.9338,10,2,2,176.256,317.565,125.353,50.903,0,0,0,0.0,0,0,0,0.501007,20,1600,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79169559,83.1474,-1.81492,67.2975,-1.47448,0.0858322,15.8498,6,3,3,784.059,822.892,357.073,283.206,0,2,2,228.458,0,0,0,0.527606,23,1522,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79314231,53.9738,0.939802,23.9297,-2.45883,0.0879342,30.0441,20,4,2,272.132,519.308,106.314,89.3826,1,0,1,14.5582,2,0,0,0.683638,27,2349,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79651187,16.1737,1.13982,33.9857,2.98414,0.0766172,-17.812,13,6,4,443.578,538.681,154.053,69.761,0,0,0,0.0,0,0,0,0.528536,31,2230,5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78617268,38.5996,0.891523,55.1919,2.75055,0.153937,-16.5923,9,2,2,358.535,445.408,206.379,152.156,0,0,0,0.0,1,0,0,0.760952,28,2078,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80156915,79.566,-0.373143,85.2774,-1.13898,0.0376861,-5.71139,10,6,5,2262.83,2314.78,879.305,713.711,2,1,3,173.643,1,0,0,0.552973,22,2040,4,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80039991,69.825,-1.61992,38.3446,-2.16325,0.0351226,31.4804,14,6,4,1091.73,1224.44,413.69,345.618,1,2,3,358.749,3,1,0,0.887227,32,2227,12,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80006484,6.84078,-2.6057,18.4044,1.41295,0.015657,-11.5636,11,6,4,1175.47,1241.78,444.495,340.171,2,1,3,440.974,3,1,1,0.979948,27,1816,3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79554321,30.753,0.76148,98.6402,-1.99318,1.0,-67.8872,2,1,1,98.6402,116.29,98.6402,17.6496,0,0,0,0.0,0,0,0,0.526294,25,1714,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79539925,80.5733,-0.683122,67.5123,-1.28364,0.0933925,13.0611,5,4,2,722.887,739.951,362.308,296.643,0,0,0,0.0,0,0,0,0.372243,26,1615,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79780114,19.9441,0.673521,16.6815,-0.399039,0.135717,3.26263,2,2,2,122.914,122.914,65.7514,57.1622,0,0,0,0.0,0,0,0,0.113075,21,1684,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78470295,93.1661,0.912178,134.239,0.849797,0.190819,-41.073,10,5,4,703.489,782.004,344.232,193.097,0,1,1,38.1224,1,0,0,0.552432,20,1545,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79097559,70.8683,-1.51552,196.008,1.16239,1.0,-125.14,6,1,1,196.008,282.253,196.008,27.5536,0,0,0,0.0,0,0,0,0.526596,24,1803,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79005969,51.4024,-1.95107,17.0075,-2.54867,0.138952,34.3948,10,2,2,122.399,226.698,68.9762,53.4227,2,0,2,23.9184,0,0,0,0.527928,24,1768,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78458198,43.0812,2.66893,100.145,2.13435,0.0992917,-57.0641,5,4,3,1008.6,1021.65,448.372,385.507,2,1,3,284.221,3,1,1,0.988737,20,1715,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79292248,23.9347,1.58597,15.6555,1.77835,0.0194714,8.27924,6,4,2,804.026,836.203,375.856,354.514,0,0,0,0.0,0,0,0,0.530599,25,1829,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79403991,23.9037,-0.850712,35.536,1.6558,1.0,-11.6323,8,1,0,35.536,151.781,35.536,26.7114,0,0,0,0.0,0,0,0,0.279155,19,1315,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78860244,41.6273,-0.659505,27.7781,-1.11988,0.0743045,13.8492,7,4,3,373.841,413.061,123.035,108.707,2,0,2,63.9206,1,0,0,0.731805,28,1838,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78868884,92.7025,2.11723,74.8715,2.71515,0.164432,17.8311,12,5,3,455.333,559.576,167.388,153.979,0,1,1,10.1667,4,1,0,0.885835,24,1947,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78830294,46.7935,1.72927,45.4354,1.76122,0.125894,1.35816,4,2,2,360.901,390.856,201.987,158.914,0,0,0,0.0,1,0,0,0.552842,22,1687,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78723730,9.43656,-2.36411,94.2378,-2.45606,0.198236,-84.8013,15,6,4,475.382,647.471,127.281,125.811,0,1,1,27.2546,3,0,0,0.829266,22,1806,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78700694,21.9613,0.831794,49.202,-2.62401,0.318534,-27.2406,9,3,1,154.464,254.321,62.8832,49.7085,0,0,0,0.0,2,0,0,0.783195,34,2282,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79641879,62.2204,0.100613,55.5674,-1.41439,0.191011,6.65302,12,5,2,290.912,393.112,129.334,52.3308,1,0,1,10.3324,2,1,0,0.910402,33,2445,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78888466,17.7219,-2.053,156.411,-2.00383,0.150314,-138.689,9,6,5,1040.56,1105.55,486.528,221.438,1,1,2,32.0606,0,0,0,0.529583,22,1772,5,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80053713,42.5682,2.69131,48.2704,2.37989,0.0577128,-5.70223,11,4,3,836.39,929.927,356.092,266.122,0,0,0,0.0,3,0,0,0.591683,24,1935,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80119383,68.7168,1.41288,11.808,-1.0508,0.0242993,56.9088,13,7,4,485.939,560.458,117.156,110.149,0,0,0,0.0,2,0,0,0.77791,20,1664,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80102102,43.3959,-1.82196,172.209,-0.479227,0.347043,-128.813,12,6,4,496.217,582.175,160.909,119.562,0,1,1,62.457,0,0,0,0.532879,24,2000,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79095255,62.917,0.0835926,67.4917,-1.68327,0.148848,-4.57465,10,7,3,453.427,490.305,149.28,74.1727,1,0,1,14.2168,3,2,2,0.995368,26,1879,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78680535,65.5457,-2.53323,117.155,-1.84984,0.209003,-51.6096,11,2,2,560.544,695.692,337.528,223.016,0,2,2,267.215,3,0,0,0.796966,14,1541,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79405143,36.3202,1.66532,40.2482,2.24322,0.0876453,-3.92803,8,5,3,459.217,517.054,221.108,111.109,0,1,1,12.3797,3,1,0,0.871292,30,2037,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79945431,36.1622,2.24069,0.0,0.0,0.0,36.1622,7,0,0,0.0,113.539,27.8379,17.4097,0,0,0,0.0,2,0,0,0.554965,34,2078,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79384405,25.2072,-1.55179,14.2005,-2.1377,0.0244099,11.0067,8,3,2,581.753,655.98,285.913,247.677,0,0,0,0.0,1,0,0,0.554115,26,1922,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79963857,75.8082,-0.585072,289.415,2.60632,1.0,-213.607,7,1,1,289.415,384.44,289.415,29.8715,0,0,0,0.0,2,1,0,0.939025,29,2022,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79264017,33.2494,1.34274,103.315,1.29755,0.142422,-70.0653,14,5,4,725.413,867.564,273.769,185.18,1,0,1,11.0103,1,1,0,0.921329,35,2409,4,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79053208,47.3134,-1.39719,11.9769,2.20864,0.0263328,35.3365,11,6,5,454.828,543.945,101.132,98.3407,0,0,0,0.0,1,0,0,0.542736,30,2004,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79816406,74.1676,1.66757,0.0,0.0,0.0,74.1676,8,0,0,0.0,107.628,20.9715,17.0114,0,0,0,0.0,2,0,0,0.555883,33,2033,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78542868,32.427,-0.0410676,91.7509,0.0206803,0.13704,-59.3239,10,3,2,669.519,800.004,357.92,278.479,0,1,1,15.0499,1,0,0,0.621234,23,1560,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78478358,13.3146,-0.840383,65.2624,3.00706,0.158183,-51.9478,11,6,4,412.574,473.636,107.891,94.1413,0,1,1,13.0454,2,0,0,0.792436,26,2015,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79428755,113.383,-1.91045,20.4768,-2.94009,0.0328807,92.9063,16,3,3,622.761,826.441,255.958,250.92,1,0,1,17.2802,3,0,0,0.717968,32,2223,6,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78531347,34.9297,0.283459,58.6273,-0.204492,0.0649756,-23.6976,10,5,3,902.297,974.943,380.164,314.241,0,3,3,191.033,2,0,0,0.744489,30,1930,5,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80008788,57.3213,0.254086,207.139,-2.41202,1.0,-149.818,4,1,1,207.139,243.409,207.139,14.4817,0,0,0,0.0,2,0,0,0.746022,24,1932,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78664401,45.5415,-0.092447,114.168,-0.169413,0.139081,-68.6263,11,8,6,820.872,882.854,247.359,195.741,0,1,1,22.9406,3,2,1,0.995205,18,1669,5,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80260497,84.7027,-0.89389,35.2483,1.12719,1.0,49.4545,5,1,0,35.2483,89.8625,35.2483,21.2516,0,0,0,0.0,0,0,0,0.541585,20,1617,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79741522,62.1291,-2.6455,30.1249,-2.30967,0.031292,32.0042,9,5,5,962.704,1023.97,408.839,237.878,0,0,0,0.0,1,0,0,0.69531,23,1737,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78763479,270.41,0.971643,143.763,-2.20373,0.550473,126.648,10,2,2,261.162,390.579,201.834,59.3285,0,1,1,14.3376,2,0,0,0.636726,26,2061,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78941463,8.60857,1.3086,23.0635,2.61508,0.0434533,-14.4549,3,2,2,530.764,542.077,270.424,260.34,0,1,1,58.8404,0,0,0,0.244568,21,1463,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79429329,35.8113,-2.40527,157.69,3.06523,0.252345,-121.879,8,4,4,624.9,675.335,248.943,130.341,0,0,0,0.0,3,1,0,0.904085,29,2116,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78965078,62.126,-2.98592,53.7071,3.05098,0.153821,8.4189,12,6,5,349.153,469.583,86.9398,63.6374,0,1,1,20.8831,3,0,0,0.753914,23,1973,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79025557,85.6353,-2.80409,48.1057,-2.92654,0.108321,37.5296,17,8,4,444.104,579.311,95.6698,85.0587,0,1,1,21.7735,2,0,0,0.57287,29,2338,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78864277,55.3565,1.10903,30.5714,1.74901,0.038136,24.785,9,3,2,801.642,886.994,414.751,354.431,1,0,1,90.9607,1,1,0,0.896873,31,1943,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78496216,13.3771,-0.3825,84.6484,0.0415155,0.0700803,-71.2713,9,3,3,1207.88,1318.86,477.094,407.529,0,0,0,0.0,3,0,0,0.684589,19,2046,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80277777,25.6893,-0.331011,32.2934,2.43592,1.0,-6.6041,15,1,0,32.2934,269.515,32.2934,27.6343,0,0,0,0.0,1,0,0,0.766487,26,2119,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80297944,50.7051,0.793593,42.3881,1.35357,0.101282,8.31696,9,6,4,418.517,459.053,116.989,108.046,0,0,0,0.0,3,2,2,0.984954,28,2097,10,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,80306577,7.08658,-1.54738,101.386,0.550568,0.0825814,-94.2999,8,3,3,1227.72,1304.16,630.198,546.516,1,0,1,18.6969,2,0,0,0.653382,34,2086,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79541078,26.8344,-3.076,203.76,-0.306809,0.302987,-176.925,4,2,2,672.503,695.222,438.125,234.378,1,0,1,98.1031,2,0,0,0.843806,27,1611,3,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78920728,42.912,-0.782829,290.973,0.642967,0.936212,-248.061,7,2,1,310.798,375.962,266.78,44.0185,0,2,2,157.412,0,0,0,0.529791,18,1728,3,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79505937,88.6038,2.7362,65.3631,2.7616,0.053334,23.2408,12,3,3,1225.54,1387.92,576.776,501.298,1,2,3,69.6084,2,0,0,0.570655,23,1651,4,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,78563031,35.4229,-0.39896,74.227,0.596587,0.105922,-38.8041,10,4,4,700.771,789.965,314.114,247.817,2,0,2,62.0633,1,0,0,0.723594,24,1823,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79915475,61.0515,0.803071,40.2403,-0.0514981,0.0562799,20.8112,7,6,5,715.002,728.427,218.151,128.566,1,2,3,52.4384,1,0,0,0.806715,22,1628,4,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79514577,20.0226,-1.70007,43.0677,-0.81817,0.0389632,-23.0452,9,5,4,1105.34,1169.12,388.031,385.094,0,1,1,15.3919,0,0,0,0.457321,22,1791,6,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
JetHT,280330,41,79533015,60.2134,0.148085,90.9059,0.484033,0.101274,-30.6926,12,5,5,897.622,988.389,253.568,196.745,0,0,0,0.0,2,0,0,0.782093,28,1934,3,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,,,,,,
