analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,Delta_N,Z,z_MET,z_HT_or_meff,z_N_jets,z_N_leptons,z_N_btags,category_bonus,B_access,B_access_z
ATLAS-SUSY-2018-14-eff,ATLAS,13,139.0,SRem,0.0,0.007,0.19,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-14-eff/SRem/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-14-eff/SRem/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.007,-0.0368421052631579,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-14-eff,ATLAS,13,139.0,SRmm,0.0,0.11,0.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-14-eff/SRmm/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-14-eff/SRmm/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.11,-0.5499999999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_c,1.0,0.7,0.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,0.30000000000000004,0.7500000000000001,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_d,16.0,4.8,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,11.2,6.999999999999999,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_e,13.0,11.3,3.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.6999999999999993,0.5666666666666664,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_f,8.0,10.5,2.5,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-2.5,-1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_g,8.0,11.1,2.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_g/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_g/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-3.0999999999999996,-1.192307692307692,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_high_h,18.0,19.2,3.5,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_h/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_high_h/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-1.1999999999999993,-0.34285714285714264,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_c,7.0,3.9,1.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,3.1,1.7222222222222223,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_d,11.0,6.9,2.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,4.1,1.8636363636363633,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_e,16.0,16.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_f,16.0,13.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,3.0,0.75,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_g,10.0,13.6,3.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_g/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_g/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-3.5999999999999996,-1.1249999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_low_h,9.0,21.9,3.5,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_h/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_low_h/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-12.899999999999999,-3.6857142857142855,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_med_c,0.0,0.13,0.31,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.13,-0.41935483870967744,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_med_d,4.0,4.5,2.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.5,-0.2173913043478261,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_med_e,11.0,4.9,1.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,6.1,3.2105263157894735,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_ee_med_f,4.0,0.9,0.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_ee_med_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,3.1,3.875,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_a,5.0,2.5,1.2,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_a/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_a/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,2.5,2.0833333333333335,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_b,5.0,2.1,1.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_b/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_b/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,2.9,2.230769230769231,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_c,0.0,6.9,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-6.9,-2.8750000000000004,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_d,9.0,12.1,2.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-3.0999999999999996,-1.192307692307692,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_e,23.0,14.6,3.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,8.4,2.8000000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_f,3.0,10.0,2.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-7.0,-3.5,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_g,5.0,11.1,2.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_g/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_g/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-6.1,-3.05,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_high_h,20.0,20.1,2.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_h/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_high_h/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.10000000000000142,-0.035714285714286226,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_a,9.0,18.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_a/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_a/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-9.0,-2.25,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_b,7.0,9.2,2.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_b/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_b/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-2.1999999999999993,-0.7857142857142855,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_c,7.0,6.0,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_d,12.0,11.0,2.4,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.0,0.4166666666666667,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_e,17.0,14.8,3.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,2.1999999999999993,0.7333333333333331,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_f,18.0,16.47,3.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.5300000000000011,0.5100000000000003,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_g,16.0,14.6,2.5,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_g/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_g/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.4000000000000004,0.5600000000000002,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_low_h,44.0,33.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_h/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_low_h/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,11.0,2.75,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_a,16.0,13.0,5.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_a/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_a/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_b,8.0,5.5,2.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_b/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_b/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,2.5,0.8620689655172414,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_c,6.0,6.3,3.1,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.2999999999999998,-0.09677419354838704,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_d,41.0,23.0,5.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,18.0,3.6,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_e,59.0,40.0,8.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,19.0,2.375,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_ewk_2l_mm_med_f,21.0,15.0,4.0,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_ewk_2l_mm_med_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,6.0,1.5,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_a,3.0,4.0,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_a/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_a/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-1.0,-0.625,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_b,3.0,3.6,1.3,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_b/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_b/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.6000000000000001,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_c,9.0,7.8,2.7,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_c/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_c/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.2000000000000002,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_d,13.0,13.6,2.9,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_d/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_d/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-0.5999999999999996,-0.20689655172413782,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_e,9.0,7.9,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_e/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_e/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,1.0999999999999996,0.6874999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
ATLAS-SUSY-2018-16-eff,ATLAS,13,139.0,SR_slep_2l_ee_high_f,6.0,7.8,1.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_f/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-eff/SR_slep_2l_ee_high_f/dataInfo.txt,,,,,,2.0,,,,,,,0,0,0,0,0,0,,,,,2.0,,-1.7999999999999998,-1.1249999999999998,0.0,0.0,0.0,0.0,0.0,0,0.0,-0.13810005754088728
