analysis,experiment,sqrt_s,luminosity,signal_region,N_obs,N_exp,sigma_exp,MET,HT_or_meff,N_jets,N_leptons,N_btags,category,source_path,source_url,source_comment,MET_extracted,HT_or_meff_extracted,N_jets_extracted,N_btags_extracted,N_leptons_extracted,MT2_low,MT2_high,MET_threshold,HT_meff_threshold,Njets_threshold,Nb_threshold,is_compressed,is_disappearing_track,is_long_lived,is_displaced,is_high_MET_label,is_high_multiplicity_label,category_enriched,MET_enriched,HT_or_meff_enriched,N_jets_enriched,N_leptons_enriched,N_btags_enriched,MET_imputed,MET_enriched_complete,HT_or_meff_imputed,HT_or_meff_enriched_complete,N_jets_imputed,N_jets_enriched_complete,N_leptons_imputed,N_leptons_enriched_complete,N_btags_imputed,N_btags_enriched_complete,category_imputed,category_enriched_complete,metadata_imputation_count,metadata_verified_fraction
ATLAS-SUSY-2018-16-hino-eff,ATLAS,13,139.0,SR_ewk_2l_high,134.0,137.0,8.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_high/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_high/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,2.0,,1,500.0,1,650.0,1,2.0,0,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2018-16-hino-eff,ATLAS,13,139.0,SR_ewk_2l_low,199.0,198.3,11.8,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_low/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_low/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,2.0,,1,500.0,1,650.0,1,2.0,0,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2018-16-hino-eff,ATLAS,13,139.0,SR_ewk_2l_med,170.0,112.4,12.6,,,,2.0,,,13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_med/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-16-hino-eff/SR_ewk_2l_med/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,2.0,,1,500.0,1,650.0,1,2.0,0,2.0,1,1.0,1,uncategorized,5,0.16666666666666663
ATLAS-SUSY-2018-19-eff,ATLAS,13,136.0,SR_EW,3.0,3.0,0.7,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-19-eff/SR_EW/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-19-eff/SR_EW/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGd1,34.0,30.0,5.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd1/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGd2,68.0,52.0,6.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd2/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGd3,227.0,223.0,17.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd3/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGd4,291.0,298.0,23.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGd4/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGo1,6.0,5.5,1.5,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo1/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo1/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGo2,25.0,18.0,2.4,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo2/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo2/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGo3,80.0,85.0,9.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo3/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo3/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,BDT_GGo4,135.0,159.0,16.0,,,,,,disappearing_track,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo4/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/BDT_GGo4/dataInfo.txt,,,,,,,,,,,,,0,1,0,0,0,0,disappearing_track disappearing_track,,,,,,1,500.0,1,2200.0,1,4.0,1,2.0,1,1.0,0,disappearing_track disappearing_track,5,0.16666666666666663
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_1600,2111.0,2190.0,130.0,,1600.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_1600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_1600/dataInfo.txt,,,1600.0,2.0,,,,,,1600.0,2.0,,0,0,0,0,0,0,,,1600.0,2.0,,,1,500.0,0,1600.0,0,2.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_2200,971.0,980.0,50.0,,2200.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2200/dataInfo.txt,,,2200.0,2.0,,,,,,2200.0,2.0,,0,0,0,0,0,0,,,2200.0,2.0,,,1,500.0,0,2200.0,0,2.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR2j_2800,78.0,87.0,8.0,,2800.0,2.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2800/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR2j_2800/dataInfo.txt,,,2800.0,2.0,,,,,,2800.0,2.0,,0,0,0,0,0,0,,,2800.0,2.0,,,1,500.0,0,2800.0,0,2.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_1000,535.0,536.0,32.0,,1000.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_1000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_1000/dataInfo.txt,,,1000.0,4.0,,,,,,1000.0,4.0,,0,0,0,0,0,0,,,1000.0,4.0,,,1,500.0,0,1000.0,0,4.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_2200,60.0,60.0,5.0,,2200.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_2200/dataInfo.txt,,,2200.0,4.0,,,,,,2200.0,4.0,,0,0,0,0,0,0,,,2200.0,4.0,,,1,500.0,0,2200.0,0,4.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR4j_3400,4.0,5.7,1.0,,3400.0,4.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_3400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR4j_3400/dataInfo.txt,,,3400.0,4.0,,,,,,3400.0,4.0,,0,0,0,0,0,0,,,3400.0,4.0,,,1,500.0,0,3400.0,0,4.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR5j_1600,320.0,319.0,20.0,,1600.0,5.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR5j_1600/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR5j_1600/dataInfo.txt,,,1600.0,5.0,,,,,,1600.0,5.0,,0,0,0,0,0,0,,,1600.0,5.0,,,1,500.0,0,1600.0,0,5.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_1000,25.0,21.0,3.0,,1000.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_1000/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_1000/dataInfo.txt,,,1000.0,6.0,,,,,,1000.0,6.0,,0,0,0,0,0,0,,,1000.0,6.0,,,1,500.0,0,1000.0,0,6.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_2200,5.0,4.6,1.0,,2200.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_2200/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_2200/dataInfo.txt,,,2200.0,6.0,,,,,,2200.0,6.0,,0,0,0,0,0,0,,,2200.0,6.0,,,1,500.0,0,2200.0,0,6.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-eff,ATLAS,13,139.0,SR6j_3400,0.0,0.8,0.4,,3400.0,6.0,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_3400/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-eff/SR6j_3400/dataInfo.txt,,,3400.0,6.0,,,,,,3400.0,6.0,,0,0,0,0,0,0,,,3400.0,6.0,,,1,500.0,0,3400.0,0,6.0,1,2.0,1,1.0,1,uncategorized,4,0.33333333333333337
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-1600-16,908.0,928.2628,18.5602,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-1600-22,2108.0,2072.7708,35.2661,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-1600-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2200-16,107.0,117.3536,3.9088,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2200-22,406.0,394.1684,9.6588,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2200-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2800-16,37.0,26.7127,1.754,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-2-2800-22,85.0,90.6329,5.7279,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-2-2800-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-1600-16,274.0,279.5733,9.342,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-1600-22,213.0,211.0109,8.9229,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-1600-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2200-16,54.0,55.1914,2.7669,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2200-22,98.0,93.3367,4.3873,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2200-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2800-16,16.0,12.6915,1.0902,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-4-2800-22,25.0,30.9677,2.085,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-4-2800-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-1600-16,126.0,131.868,5.2999,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-1600-22,51.0,50.9501,2.8534,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-1600-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2200-16,57.0,56.4783,2.9752,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2200-22,47.0,43.6002,2.6846,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2200-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2800-16,15.0,15.1053,1.1821,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-C-5-2800-22,24.0,22.1826,1.6744,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-C-5-2800-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-10,1281.0,1269.9038,26.3182,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-10/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-16,240.0,256.2275,9.0993,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1000-22,35.0,30.755,4.1179,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1000-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-10,228.0,233.2226,8.3779,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-10/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-16,95.0,102.5706,3.6942,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-16/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-16/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-1600-22,44.0,44.8465,2.9198,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-22/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-1600-22/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
ATLAS-SUSY-2018-22-multibin-eff,ATLAS,13,139.0,MB-GGd-4-2200-10,57.0,42.0372,3.3779,,,,,,,13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-10/dataInfo.txt,https://raw.githubusercontent.com/SModelS/smodels-database-release/main/13TeV/ATLAS/ATLAS-SUSY-2018-22-multibin-eff/MB-GGd-4-2200-10/dataInfo.txt,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1,500.0,1,650.0,1,2.0,1,2.0,1,1.0,1,uncategorized,6,0.0
